[2024-06-06T14:03:38.952+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1218_L%C3%A9on%20Blum [status:200 duration:0.161s]
[2024-06-06T14:03:39.188+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1224_Arboretum [status:200 duration:0.227s]
[2024-06-06T14:03:39.435+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1102_Porte%20de%20Charenton [status:200 duration:0.240s]
[2024-06-06T14:03:39.665+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1240_Watteau%20-%20Rondenay [status:200 duration:0.223s]
[2024-06-06T14:03:39.891+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1242_Verdun%20Hoche [status:200 duration:0.222s]
[2024-06-06T14:03:40.123+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1244_Carle-Darthe [status:200 duration:0.230s]
[2024-06-06T14:03:40.354+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1168_Pav%C3%A9%20Blanc [status:200 duration:0.227s]
[2024-06-06T14:03:40.520+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/243_Drancy-Avenir [status:200 duration:0.159s]
[2024-06-06T14:03:40.766+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1119_Loch%C3%A8res [status:200 duration:0.240s]
[2024-06-06T14:03:41.015+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1163_Parc%20Andr%C3%A9%20Malraux [status:200 duration:0.247s]
[2024-06-06T14:03:41.244+0000] {_transport.py:336} INFO - PUT https://7f0ef8badf50482b9b0d93ef141e14ec.us-central1.gcp.cloud.es.io:443/emplacement-stations-idf/_doc/1183_Delaunay-Belleville [status:200 duration:0.221s]
